time,alex,elliott,harvey,sam,sebastian,shane,abigail,emily,haley,leah,maru,penny,overall_1,overall_2,overall_3,gender,orientation,age
2018-12-26 01:56:21+01:00,3,2,4,5,1,6,4,5,1,6,3,2,Shane,Harvey,Leah,Male,Homosexual,15-18
2018-12-26 17:51:53+01:00,5,2,1,6,4,3,3,4,6,1,2,5,Sam,,,Male,Bisexual/Pansexual,15-18
2018-12-26 23:27:45+01:00,4,5,6,3,1,2,6,5,2,1,4,3,Sebastian,Leah,Haley,Female,Heterosexual,19-29
2018-12-27 07:52:13+01:00,4,1,6,2,3,5,4,6,1,3,2,5,Harvey,Shane,Emily,Male,Bisexual/Pansexual,19-29
2018-12-28 06:14:07+01:00,6,2,1,5,3,4,1,5,3,4,2,6,Alex,Penny,Sam,Male,Bisexual/Pansexual,19-29
2018-12-29 00:40:59+01:00,3,1,4,6,5,2,3,6,1,5,2,4,,,,Other,Other,Prefer not to say
2018-12-29 11:30:05+01:00,4,3,2,1,6,5,5,2,1,4,3,6,Penny,Abigail,Leah,Male,Heterosexual,19-29
2018-12-29 18:29:18+01:00,3,1,4,6,5,2,4,3,1,5,6,2,Sam,Maru,Sebastian,Female,Bisexual/Pansexual,15-18
2018-12-29 19:46:55+01:00,5,2,1,3,6,4,4,1,6,5,2,3,Haley,Leah,Sebastian,Female,Bisexual/Pansexual,19-29
2018-12-30 04:53:07+01:00,1,5,3,2,4,6,6,4,1,2,5,3,Shane,Abigail,Elliott,Female,Heterosexual,15-18
2018-12-31 01:19:39+01:00,4,6,2,5,3,1,2,6,3,4,5,1,Shane,Harvey,Penny,Female,Heterosexual,Prefer not to say
2018-12-31 01:19:45+01:00,4,6,2,5,3,1,2,6,3,4,5,1,Shane,Harvey,Penny,Female,Heterosexual,Prefer not to say
2019-01-02 15:21:21+01:00,5,2,6,4,1,3,2,1,4,3,5,6,Harvey,Penny,Alex,Female,Prefer not to say,19-29
2019-01-02 18:51:01+01:00,3,2,6,1,5,4,1,2,3,5,4,6,Penny,Leah,Maru,Male,Heterosexual,19-29
2019-01-04 11:07:38+01:00,4,3,6,1,2,5,5,4,6,3,1,2,Haley,Abigail,Emily,Male,Heterosexual,14 or under
2019-01-04 17:29:06+01:00,4,3,1,2,6,5,4,3,2,6,1,5,Leah,Sebastian,Penny,Female,Bisexual/Pansexual,30-39
2019-01-05 11:45:26+01:00,2,1,3,5,4,6,6,1,2,5,3,4,Abigail,Shane,Sam,Female,Heterosexual,19-29
2019-01-08 02:26:13+01:00,4,2,1,3,6,5,3,2,1,4,5,6,Shane,Sebastian,Alex,Female,Heterosexual,Prefer not to say
2019-01-09 00:07:47+01:00,2,6,1,4,5,3,5,3,1,6,2,4,Elliott,Leah,Sebastian,Female,Heterosexual,30-39
2019-01-09 11:50:06+01:00,6,3,2,5,4,1,4,5,2,6,3,1,Leah,Emily,Abigail,Male,Heterosexual,19-29
2019-01-10 03:50:36+01:00,1,5,6,3,4,2,6,2,1,5,3,4,Abigail,Leah,Penny,Male,Heterosexual,15-18
2019-01-10 08:32:52+01:00,4,3,5,6,2,1,1,4,5,3,2,6,Penny,Haley,Emily,Male,Heterosexual,19-29
2019-01-10 08:35:54+01:00,3,1,4,5,6,2,5,2,1,4,3,6,Sebastian,Penny,Abigail,Female,Heterosexual,19-29
2019-01-10 09:16:35+01:00,1,5,4,3,6,2,2,4,6,3,1,5,Alex,Shane,Maru,Male,Homosexual,19-29
2019-01-12 02:11:29+01:00,1,2,6,3,5,4,4,6,3,2,5,1,Harvey,Sebastian,Shane,Female,Heterosexual,19-29
2019-01-12 22:50:04+01:00,5,6,2,4,1,3,6,4,1,5,3,2,Abigail,Elliott,Leah,Non-binary,Bisexual/Pansexual,19-29
2019-01-13 05:49:16+01:00,6,4,1,2,5,3,6,3,4,2,5,1,Alex,Elliott,Sebastian,Female,Asexual,15-18
2019-01-13 07:46:49+01:00,2,4,5,3,6,1,6,1,2,5,4,3,Abigail,Leah,Sebastian,Female,Homosexual,19-29
2019-01-14 01:19:15+01:00,6,5,4,3,2,1,6,2,4,5,1,3,Abigail,Leah,Haley,Male,Heterosexual,30-39
2019-01-14 01:51:18+01:00,6,5,4,3,2,1,6,1,4,5,2,3,Abigail,Leah,Haley,Male,Prefer not to say,19-29
2019-01-14 06:08:13+01:00,1,3,6,2,5,4,6,4,3,5,2,1,Harvey,Abigail,Leah,Female,Bisexual/Pansexual,19-29
2019-01-14 08:11:53+01:00,1,4,5,2,3,6,2,1,3,5,6,4,Maru,Shane,Leah,Female,Prefer not to say,19-29
2019-01-16 23:31:09+01:00,4,6,2,1,5,3,5,3,4,2,6,1,Elliott,Sebastian,Maru,Female,Heterosexual,15-18
2019-01-18 16:08:53+01:00,6,2,4,5,3,1,5,2,4,3,6,1,Alex,Maru,Abigail,Male,Bisexual/Pansexual,15-18
2019-01-19 23:15:36+01:00,4,6,1,3,5,2,4,5,2,6,3,1,Elliott,Sebastian,Leah,Other,Other,Prefer not to say
2019-01-20 04:24:59+01:00,3,4,1,5,6,2,5,1,2,6,4,3,,,,Female,Other,Prefer not to say
2019-01-20 21:32:47+01:00,1,6,5,2,3,4,3,1,5,2,6,4,Maru,Haley,Elliott,Female,Bisexual/Pansexual,15-18
2019-01-21 06:29:10+01:00,5,1,2,6,4,3,6,1,5,4,2,3,Abigail,Haley,Leah,Female,Homosexual,19-29
2019-01-21 08:14:18+01:00,2,3,6,1,4,5,5,2,1,6,3,4,Harvey,Shane,Leah,Male,Bisexual/Pansexual,15-18
2019-01-22 00:24:58+01:00,5,3,1,4,6,2,6,4,1,5,3,2,Abigail,Leah,Sebastian,Female,Other,15-18
2019-01-23 01:22:58+01:00,3,1,2,4,6,5,4,2,1,6,5,3,Shane,Leah,Maru,Female,Bisexual/Pansexual,19-29
2019-01-23 04:14:55+01:00,1,2,3,4,5,6,1,3,2,5,4,6,Penny,Leah,Maru,Male,Heterosexual,Prefer not to say
2019-01-26 13:23:19+01:00,2,6,5,1,3,4,3,2,5,4,1,6,Penny,Haley,Elliott,Female,Bisexual/Pansexual,15-18
2019-01-26 13:57:21+01:00,2,5,6,3,1,4,4,2,5,3,1,6,Penny,Haley,Abigail,Male,Bisexual/Pansexual,15-18
2019-01-26 14:47:18+01:00,1,6,4,2,5,3,4,2,3,5,1,6,Penny,Leah,Abigail,Male,Heterosexual,19-29
2019-01-27 02:51:07+01:00,6,4,5,3,2,1,5,2,4,1,3,6,Abigail,Alex,Penny,Female,Heterosexual,19-29
2019-01-27 08:26:24+01:00,1,3,2,4,6,5,6,2,3,5,1,4,Sebastian,Shane,Abigail,Prefer not to say,Prefer not to say,Prefer not to say
2019-01-27 15:16:45+01:00,2,6,5,1,4,3,3,5,1,4,6,2,Maru,Leah,Emily,Male,Homosexual,30-39
2019-01-29 05:18:54+01:00,1,3,2,4,6,5,5,3,1,6,2,4,Leah,Sebastian,Abigail,Female,Bisexual/Pansexual,19-29
2019-01-31 19:16:41+01:00,1,2,3,4,5,6,4,2,3,5,1,6,Penny,Leah,Haley,Male,Homosexual,19-29
2019-02-01 10:02:34+01:00,4,2,3,1,6,5,6,2,1,3,4,5,Abigail,Shane,Sebastian,Male,Heterosexual,30-39
2019-02-01 23:43:55+01:00,1,6,3,5,4,2,5,3,1,6,4,2,Elliott,Leah,Sebastian,Female,Bisexual/Pansexual,19-29
2019-02-03 18:20:35+01:00,6,2,3,4,5,1,3,6,2,4,1,5,Alex,Alex,Alex,Non-binary,Homosexual,15-18
2019-02-04 09:02:37+01:00,5,2,3,4,1,6,4,2,1,6,3,5,Shane,Leah,Alex,Non-binary,Asexual,19-29
2019-02-04 14:20:32+01:00,6,5,4,3,2,1,1,2,4,3,5,6,Penny,Maru,Penny,Male,Heterosexual,19-29
2019-02-05 16:19:01+01:00,4,6,1,3,5,2,4,3,2,5,1,6,Penny,Leah,Abigail,Male,Heterosexual,19-29
2019-02-07 22:36:04+01:00,3,5,2,1,6,4,5,2,1,4,3,6,Sebastian,Penny,Abigail,Female,Heterosexual,19-29
2019-02-08 04:39:49+01:00,5,6,3,4,2,1,2,3,1,5,6,4,Elliott,Maru,Leah,Female,Asexual,19-29
2019-02-08 04:55:55+01:00,3,4,2,6,5,1,5,1,4,6,2,3,Sam,Sebastian,Elliott,Female,Bisexual/Pansexual,15-18
2019-02-11 02:30:06+01:00,6,1,2,3,5,4,2,1,5,6,3,4,Alex,Sebastian,Shane,Male,Homosexual,30-39
2019-02-12 00:17:04+01:00,2,1,6,4,5,3,6,4,1,5,3,2,Abigail,Harvey,Leah,Male,Heterosexual,19-29
2019-02-12 11:18:00+01:00,6,1,2,4,3,5,3,1,6,4,2,5,Alex,Haley,Shane,Male,Homosexual,19-29
2019-02-13 03:36:37+01:00,5,3,6,4,2,1,5,2,4,6,1,3,Leah,Abigail,Haley,Male,Heterosexual,19-29
2019-02-13 22:03:42+01:00,5,6,4,2,3,1,5,3,4,6,1,2,Elliott,Leah,Haley,Female,Homosexual,40-49
2019-02-14 05:11:05+01:00,4,5,6,2,3,1,6,4,2,5,3,1,Abigail,Harvey,Leah,Non-binary,Asexual,50 or over
2019-02-14 11:29:03+01:00,6,1,3,2,4,5,4,3,5,6,2,1,Alex,Shane,Leah,Female,Heterosexual,19-29
2019-02-15 01:19:46+01:00,1,5,6,3,4,2,2,4,1,5,6,3,Harvey,Elliott,Maru,Female,Heterosexual,15-18
2019-02-16 01:15:04+01:00,3,4,2,1,6,5,3,1,6,4,2,5,Haley,Sebastian,Penny,Female,Bisexual/Pansexual,15-18
2019-02-17 02:57:54+01:00,3,5,6,2,4,1,3,6,1,5,2,4,Emily,Leah,Harvey,Male,Heterosexual,30-39
2019-02-18 09:49:41+01:00,2,3,1,4,6,5,4,2,3,5,1,6,Sebastian,Shane,Penny,Female,Bisexual/Pansexual,19-29
2019-02-19 23:10:03+01:00,5,6,4,3,2,1,2,3,6,5,1,4,Elliott,Alex,Haley,Male,Heterosexual,50 or over
2019-02-21 01:18:28+01:00,1,5,2,4,6,3,6,5,1,4,2,3,Abigail,Abigail,Leah,Male,Heterosexual,15-18
2019-02-24 02:27:33+01:00,3,2,1,6,5,4,5,2,3,6,1,4,Leah,Abigail,Sam,Female,Bisexual/Pansexual,15-18
2019-02-24 05:05:23+01:00,5,3,1,6,4,2,6,3,2,5,4,1,Sam,Alex,Abigail,Male,Homosexual,19-29
2019-02-25 02:50:14+01:00,6,5,4,3,2,1,6,5,4,3,2,1,Harvey,,,Other,Other,Prefer not to say
2019-02-25 11:51:26+01:00,4,2,1,3,6,5,6,2,1,4,5,3,Sebastian,Shane,Abigail,Female,Bisexual/Pansexual,19-29
2019-02-25 21:41:02+01:00,3,5,1,6,4,2,5,6,1,3,2,4,Emily,Abigail,Penny,Male,Heterosexual,19-29
2019-02-26 04:49:48+01:00,4,2,5,3,6,1,6,1,5,4,2,3,Sebastian,Harvey,Alex,Female,Heterosexual,19-29
2019-02-27 17:13:54+01:00,2,1,5,4,6,3,6,4,1,5,2,3,Abigail,Leah,Emily,Male,Heterosexual,19-29
2019-02-28 07:58:14+01:00,2,6,4,1,5,3,5,1,2,6,4,3,Elliott,Sebastian,Leah,Female,Heterosexual,19-29
2019-02-28 14:58:29+01:00,2,3,4,5,6,1,6,4,1,5,3,2,Sebastian,Abigail,Sam,Female,Bisexual/Pansexual,15-18
2019-03-01 01:46:37+01:00,6,5,4,3,2,1,6,5,4,3,2,1,,,,Other,Other,Prefer not to say
2019-03-02 05:23:28+01:00,6,5,1,4,2,3,6,2,3,5,1,4,Abigail,Emily,Leah,Male,Heterosexual,30-39
2019-03-02 08:52:25+01:00,6,1,5,4,2,3,5,3,1,2,6,4,Maru,Alex,Abigail,Female,Heterosexual,19-29
2019-03-02 20:49:56+01:00,1,6,2,3,4,5,5,2,1,3,4,6,Elliott,Shane,Penny,Female,Heterosexual,19-29
2019-03-03 01:33:14+01:00,1,4,6,2,3,5,5,1,4,2,3,6,Shane,Harvey,Elliott,Female,Heterosexual,19-29
2019-03-03 05:53:20+01:00,1,2,3,5,6,4,6,3,1,4,5,2,Sebastian,Abigail,Sam,Female,Bisexual/Pansexual,19-29
2019-03-03 08:57:48+01:00,6,5,4,3,2,1,5,6,4,1,3,2,Emily,Abigail,Haley,Male,Heterosexual,19-29
2019-03-03 18:17:02+01:00,6,5,4,3,2,1,6,2,3,5,1,4,,,,Other,Other,Prefer not to say
2019-03-04 01:02:31+01:00,1,4,6,2,3,5,4,6,2,1,3,5,Harvey,Emily,Shane,Female,Bisexual/Pansexual,14 or under
2019-03-05 23:23:05+01:00,2,4,6,3,5,1,6,4,3,5,1,2,Harvey,Sebastian,Elliott,Female,Heterosexual,19-29
2019-03-06 15:24:28+01:00,3,1,2,4,6,5,6,5,4,1,3,2,Sebastian,Shane,Abigail,Female,Heterosexual,19-29
2019-03-08 18:53:24+01:00,4,1,2,3,6,5,3,2,6,4,1,5,Haley,Penny,Sebastian,Male,Heterosexual,19-29
2019-03-11 21:08:53+01:00,6,4,5,1,3,2,1,4,3,2,6,5,Alex,Maru,Harvey,Female,Heterosexual,19-29
2019-03-12 04:43:33+01:00,4,3,2,5,1,6,3,5,1,4,6,2,Sebastian,Haley,Abigail,Male,Heterosexual,30-39
2019-03-12 08:34:52+01:00,4,6,5,3,2,1,4,6,2,3,1,5,Emily,Penny,Abigail,Male,Heterosexual,15-18
2019-03-13 09:36:08+01:00,1,6,5,2,3,4,2,1,4,6,3,5,Leah,Penny,Haley,Male,Heterosexual,15-18
2019-03-13 15:13:30+01:00,5,3,2,4,6,1,5,3,2,6,1,4,Leah,Sebastian,Abigail,Male,Heterosexual,19-29
2019-03-13 19:06:05+01:00,5,3,4,2,6,1,1,2,6,5,3,4,Sebastian,Haley,Alex,Female,Bisexual/Pansexual,19-29
2019-03-14 05:30:28+01:00,4,5,1,2,6,3,6,3,1,2,5,4,Abigail,Maru,Sebastian,Female,Bisexual/Pansexual,19-29
2019-03-14 21:18:40+01:00,4,2,5,1,3,6,4,3,5,1,2,6,Shane,Haley,Harvey,Prefer not to say,Prefer not to say,Prefer not to say
2019-03-15 16:15:31+01:00,1,3,5,2,6,4,6,5,2,4,3,1,Sebastian,Abigail,Harvey,Female,Bisexual/Pansexual,19-29
2019-03-16 04:59:02+01:00,1,2,6,3,5,4,4,6,3,5,2,1,Emily,Harvey,Shane,Male,Heterosexual,15-18
2019-03-16 09:47:29+01:00,6,3,2,5,1,4,3,4,5,1,6,2,Leah,Penny,Abigail,Male,Heterosexual,19-29
2019-03-17 21:21:28+01:00,1,3,5,2,4,6,4,5,2,6,3,1,Shane,Harvey,Leah,Female,Bisexual/Pansexual,30-39
2019-03-18 17:50:57+01:00,2,1,4,3,6,5,5,4,2,3,1,6,Sebastian,Shane,Penny,Female,Heterosexual,30-39
2019-03-19 10:56:39+01:00,1,3,4,5,2,6,4,1,2,6,3,5,Leah,Penny,Abigail,Female,Bisexual/Pansexual,19-29
2019-03-19 14:01:42+01:00,6,1,2,4,5,3,6,5,4,3,2,1,Alex,Sam,Sebastian,Male,Homosexual,19-29
2019-03-19 22:57:52+01:00,1,5,4,6,3,2,5,2,4,6,1,3,Leah,Abigail,Sam,Male,Heterosexual,30-39
2019-03-19 23:39:34+01:00,4,6,5,3,2,1,5,2,1,6,3,4,Elliott,Leah,Harvey,Female,Heterosexual,19-29
2019-03-20 11:07:04+01:00,4,5,6,3,2,1,5,4,6,3,1,2,Haley,Abigail,Emily,Male,Asexual,19-29
2019-03-21 17:40:05+01:00,5,1,2,4,6,3,3,1,6,2,4,5,Sebastian,Abigail,Haley,Female,Bisexual/Pansexual,19-29
2019-03-21 21:54:08+01:00,5,4,6,2,3,1,1,2,5,6,3,4,Harvey,Alex,Leah,Non-binary,Asexual,19-29
2019-03-22 00:44:02+01:00,6,5,3,1,4,2,6,2,3,4,1,5,Abigail,Alex,Penny,Female,Heterosexual,19-29
2019-03-24 09:44:33+01:00,4,1,6,2,5,3,1,5,4,2,3,6,Harvey,Sebastian,Alex,Male,Homosexual,Prefer not to say
2019-03-24 21:58:05+01:00,4,3,1,2,5,6,5,6,3,1,4,2,Harvey,Sam,Leah,Female,Heterosexual,19-29
2019-03-26 03:59:33+01:00,1,3,5,2,4,6,4,5,2,6,3,1,Shane,Harvey,Leah,Female,Bisexual/Pansexual,30-39
2019-03-26 16:49:09+01:00,4,5,3,2,1,6,6,1,3,4,2,5,Abigail,Penny,Shane,Male,Bisexual/Pansexual,19-29
2019-03-28 03:06:05+01:00,2,3,4,6,5,1,6,3,5,4,1,2,Sam,Sebastian,Penny,Female,Heterosexual,14 or under
2019-03-31 18:37:53+02:00,6,5,4,3,2,1,6,5,4,3,2,1,,,,Male,Heterosexual,19-29
2019-03-31 21:04:08+02:00,6,3,1,4,5,2,6,3,5,4,1,2,Alex,Sebastian,Abigail,Female,Heterosexual,30-39
2019-04-01 06:34:07+02:00,3,1,5,2,4,6,5,2,1,4,3,6,Shane,Penny,Harvey,Non-binary,Bisexual/Pansexual,15-18
2019-04-03 14:35:04+02:00,1,2,3,4,6,5,1,6,2,5,4,3,Emily,Leah,Sebastian,Male,Heterosexual,19-29
2019-04-04 05:08:31+02:00,1,3,2,5,6,4,6,2,3,5,1,4,Abigail,Abigail,Abigail,Male,Heterosexual,30-39
2019-04-06 02:35:35+02:00,6,5,4,3,2,1,6,5,4,3,2,1,Abigail,Sebastian,Harvey,Male,Bisexual/Pansexual,50 or over
2019-04-07 03:53:53+02:00,4,3,5,2,1,6,4,2,5,6,1,3,Leah,Haley,Abigail,Male,Heterosexual,19-29
2019-04-07 21:39:08+02:00,5,4,6,3,1,2,4,1,5,6,2,3,Leah,Haley,Abigail,Prefer not to say,Heterosexual,19-29
2019-04-08 08:11:08+02:00,3,1,4,2,5,6,5,3,1,4,6,2,Shane,Maru,Sebastian,Female,Bisexual/Pansexual,19-29
2019-04-08 15:29:04+02:00,2,6,5,3,4,1,3,6,4,5,1,2,Haley,Elliott,Sebastian,Male,Heterosexual,15-18
2019-04-11 07:29:19+02:00,5,6,1,4,2,3,3,4,2,5,1,6,Penny,Leah,Emily,Female,Homosexual,19-29
2019-04-12 06:23:08+02:00,2,1,4,6,5,3,5,4,2,3,1,6,Sam,Sebastian,Penny,Female,Bisexual/Pansexual,19-29
2019-04-15 04:56:14+02:00,4,6,2,1,5,3,4,2,3,5,6,1,Elliott,Maru,Leah,Non-binary,Bisexual/Pansexual,19-29
2019-04-15 09:47:14+02:00,2,3,4,5,6,1,6,5,1,3,4,2,Abigail,Emily,Sebastian,Other,Bisexual/Pansexual,15-18
2019-04-15 15:47:25+02:00,1,6,4,2,5,3,2,6,1,5,3,4,Emily,Elliott,Leah,Female,Bisexual/Pansexual,19-29
2019-04-15 18:15:59+02:00,1,5,3,2,6,4,1,4,5,6,3,2,Sebastian,Leah,Elliott,Female,Asexual,19-29
2019-04-17 11:45:57+02:00,2,6,5,3,4,1,6,2,1,4,3,5,Abigail,Leah,Elliott,Male,Heterosexual,19-29
2019-04-17 11:46:02+02:00,2,6,5,3,4,1,6,2,1,4,3,5,Abigail,Leah,Elliott,Male,Heterosexual,19-29
2019-04-17 20:54:22+02:00,2,5,3,1,6,4,2,3,6,4,1,5,Haley,Penny,Emily,Male,Heterosexual,19-29
2019-04-18 04:09:44+02:00,6,5,4,3,1,2,1,6,5,2,4,3,Shane,Sebastian,Abigail,Non-binary,Bisexual/Pansexual,15-18
2019-04-19 18:52:09+02:00,5,3,6,1,2,4,5,1,3,6,2,4,Harvey,Alex,Leah,Female,Heterosexual,15-18
2019-04-19 23:41:24+02:00,5,4,6,2,1,3,4,2,5,6,3,1,Leah,Harvey,Haley,Female,Bisexual/Pansexual,19-29
2019-04-21 18:10:30+02:00,4,2,1,3,5,6,6,5,4,2,3,1,Sebastian,Shane,Alex,Female,Bisexual/Pansexual,15-18
2019-04-21 21:35:06+02:00,4,5,6,2,3,1,1,5,3,6,2,4,Alex,Sam,Sebastian,Female,Bisexual/Pansexual,19-29
2019-04-22 14:40:58+02:00,5,1,4,2,3,6,2,4,1,6,3,5,Leah,Penny,Shane,Male,Heterosexual,19-29
2019-04-23 05:23:07+02:00,2,6,5,3,4,1,2,4,1,6,3,5,Leah,Elliott,Penny,Female,Other,19-29
2019-04-24 02:33:26+02:00,3,4,5,1,6,2,6,3,2,5,1,4,Abigail,Sebastian,Leah,Female,Bisexual/Pansexual,19-29
2019-04-24 04:03:54+02:00,1,2,3,4,5,6,6,2,4,5,1,3,Shane,Abigail,Leah,Female,Heterosexual,19-29
2019-04-25 04:37:03+02:00,1,6,5,4,3,2,5,4,2,6,1,3,Leah,Abigail,Emily,Male,Bisexual/Pansexual,19-29
2019-04-25 06:19:43+02:00,4,5,6,2,1,3,6,3,4,5,2,1,Leah,Sebastian,Abigail,Male,Heterosexual,19-29
2019-04-26 00:03:57+02:00,3,4,2,1,6,5,4,6,1,5,2,3,Haley,Sam,Alex,Female,Heterosexual,15-18
2019-04-26 22:11:27+02:00,5,4,6,2,3,1,1,4,5,6,3,2,Harvey,Leah,Alex,Female,Heterosexual,30-39
2019-04-27 14:10:57+02:00,6,5,1,3,2,4,5,1,3,6,2,4,Alex,Elliott,Shane,Male,Homosexual,19-29
2019-04-28 00:53:53+02:00,3,6,4,1,5,2,5,3,1,6,2,4,Leah,Abigail,Penny,Male,Heterosexual,19-29
2019-04-30 01:08:27+02:00,3,5,4,2,6,1,6,1,3,5,4,2,Shane,Maru,Harvey,Male,Heterosexual,19-29
2019-04-30 01:30:27+02:00,2,6,5,1,3,4,4,1,3,6,2,5,Leah,Penny,Elliott,Male,Heterosexual,30-39
2019-05-02 10:16:53+02:00,4,6,5,2,3,1,1,3,6,4,5,2,Leah,Penny,Abigail,Male,Heterosexual,19-29
2019-05-06 05:24:35+02:00,5,3,1,2,6,4,5,6,1,2,4,3,Sebastian,Alex,Abigail,Male,Bisexual/Pansexual,14 or under
2019-05-06 21:16:38+02:00,6,4,3,2,5,1,3,1,5,4,2,6,Alex,Sam,Penny,Female,Heterosexual,Prefer not to say
2019-05-07 12:28:33+02:00,2,4,1,3,5,6,6,3,1,2,5,4,Shane,Abigail,Sebastian,Female,Heterosexual,19-29
2019-05-07 13:06:10+02:00,5,4,1,6,3,2,6,5,2,4,1,3,Abigail,Emily,Penny,Male,Heterosexual,30-39
2019-05-07 13:06:59+02:00,6,5,4,2,3,1,6,5,1,4,3,2,Alex,Abigail,Elliott,Prefer not to say,Prefer not to say,Prefer not to say
2019-05-07 13:07:45+02:00,3,4,5,2,6,1,6,1,5,4,2,3,Sebastian,Harvey,Abigail,Female,Heterosexual,19-29
2019-05-07 13:08:50+02:00,4,6,5,2,3,1,2,3,5,6,4,1,Elliott,Harvey,Leah,Non-binary,Asexual,30-39
2019-05-07 13:09:35+02:00,5,6,4,1,3,2,3,2,5,6,1,4,Elliott,Alex,Leah,Female,Bisexual/Pansexual,19-29
2019-05-07 13:10:36+02:00,2,3,5,4,6,1,5,3,1,4,2,6,Sebastian,Penny,Harvey,Female,Heterosexual,19-29
2019-05-07 13:11:04+02:00,6,5,3,4,2,1,4,2,1,5,3,6,Abigail,Penny,Leah,Female,Homosexual,30-39
2019-05-07 13:14:06+02:00,3,4,5,1,2,6,5,6,1,4,3,2,Shane,Emily,Abigail,Female,Asexual,15-18
2019-05-07 13:14:11+02:00,2,1,6,3,5,4,2,4,1,5,6,3,Harvey,Maru,Leah,Female,Heterosexual,50 or over
2019-05-07 13:17:07+02:00,6,3,1,5,4,2,4,1,2,6,5,3,Alex,Sam,Leah,Female,Heterosexual,19-29
2019-05-07 13:23:22+02:00,6,4,5,1,2,3,4,2,6,5,1,3,Alex,Harvey,Haley,Male,Homosexual,19-29
2019-05-07 13:32:14+02:00,5,6,1,4,3,2,5,1,4,6,3,2,Elliott,Leah,Alex,Female,Heterosexual,19-29
2019-05-07 13:33:35+02:00,2,6,1,3,5,4,1,2,6,4,3,5,Penny,Haley,Leah,Female,Homosexual,15-18
2019-05-07 13:38:38+02:00,4,3,2,5,6,1,6,1,3,5,2,4,Sebastian,Sam,Alex,Female,Heterosexual,19-29
2019-05-07 13:40:10+02:00,2,5,6,3,1,4,3,4,1,6,2,5,Leah,Penny,Harvey,Male,Heterosexual,19-29
2019-05-07 13:52:26+02:00,1,5,4,2,3,6,2,3,1,5,4,6,Shane,Elliott,Penny,Female,Heterosexual,19-29
2019-05-07 13:55:00+02:00,4,6,2,3,5,1,4,3,2,6,5,1,Leah,Maru,Elliott,Female,Bisexual/Pansexual,30-39
2019-05-07 13:58:40+02:00,2,1,3,4,5,6,3,4,5,2,6,1,Penny,Leah,,Male,Heterosexual,40-49
2019-05-07 13:59:45+02:00,2,5,1,6,4,3,4,2,5,6,1,3,Leah,Haley,Alex,Male,Bisexual/Pansexual,19-29
2019-05-07 14:02:09+02:00,2,3,1,5,6,4,6,4,2,5,1,3,Sebastian,Abigail,Leah,Female,Bisexual/Pansexual,19-29
2019-05-07 14:08:33+02:00,3,6,5,2,4,1,4,3,6,5,2,1,Haley,Leah,Elliott,Male,Bisexual/Pansexual,15-18
2019-05-07 14:23:29+02:00,1,2,6,3,4,5,6,5,1,4,2,3,Shane,Abigail,Harvey,Non-binary,Bisexual/Pansexual,19-29
2019-05-07 14:47:03+02:00,6,2,4,1,3,5,6,5,2,3,1,4,Alex,Shane,Abigail,Female,Heterosexual,19-29
2019-05-07 14:51:42+02:00,3,4,6,1,2,5,1,6,3,4,5,2,Harvey,Emily,Maru,Female,Heterosexual,19-29
2019-05-07 15:00:19+02:00,4,2,6,3,1,5,3,5,2,6,4,1,Harvey,Shane,Alex,Female,Heterosexual,19-29
2019-05-07 15:01:14+02:00,2,3,4,1,6,5,2,1,3,6,5,4,Sebastian,Leah,Shane,Female,Heterosexual,19-29
2019-05-07 15:16:51+02:00,3,2,1,5,4,6,3,5,2,6,4,1,Shane,Leah,Sam,Female,Other,19-29
2019-05-07 15:22:39+02:00,3,1,2,4,6,5,3,5,1,6,4,2,Leah,Emily,Sebastian,Female,Heterosexual,19-29
2019-05-07 15:25:57+02:00,4,1,2,3,6,5,5,1,3,4,6,2,Maru,Abigail,Haley,Female,Homosexual,19-29
2019-05-07 15:45:43+02:00,3,5,6,2,1,4,4,3,2,6,1,5,Harvey,Elliott,Leah,Female,Other,19-29
2019-05-07 15:50:44+02:00,6,1,2,4,3,5,5,3,2,6,1,4,Leah,Alex,Shane,Male,Heterosexual,15-18
2019-05-07 15:52:01+02:00,4,2,3,5,1,6,1,5,2,3,4,6,Abigail,Haley,Leah,Prefer not to say,Prefer not to say,19-29
2019-05-07 15:58:05+02:00,2,3,4,6,1,5,6,3,2,4,1,5,Penny,Abigail,Leah,Male,Heterosexual,19-29
2019-05-07 16:26:06+02:00,6,4,1,5,2,3,4,1,3,5,2,6,Alex,Penny,Leah,Female,Heterosexual,15-18
2019-05-07 16:35:07+02:00,2,3,4,1,5,6,4,5,2,3,6,1,Shane,Sebastian,Harvey,Female,Heterosexual,19-29
2019-05-07 16:42:05+02:00,1,2,6,5,4,3,3,2,1,5,4,6,Penny,Penny,Penny,Male,Heterosexual,19-29
2019-05-07 16:42:45+02:00,6,1,2,4,5,3,1,3,6,4,2,5,Alex,Sebastian,Sam,Male,Homosexual,30-39
2019-05-07 16:45:52+02:00,6,4,3,1,2,5,4,3,5,6,1,2,Alex,Leah,Shane,Female,Heterosexual,19-29
2019-05-07 17:35:05+02:00,1,3,6,2,4,5,4,3,1,2,6,5,Harvey,Shane,Sebastian,Male,Homosexual,15-18
2019-05-07 17:57:45+02:00,5,1,6,4,2,3,5,2,6,3,1,4,Emily,Maru,Elliott,Female,Bisexual/Pansexual,19-29
